종목코드,종목명,시장구분,업종,현재가,시가총액,PER,PBR,EPS,BPS,ROE프록시,W52고가,W52저가,선행PER,선행EPS,직전EPS,추정매출,추정영업이익,추정순이익,추정매출YoY,추정영업이익YoY,직전영업이익,직전순이익,직전매출,추정연도,실적연도,추정기준일,투자의견,추정이상,_price_ok,_est_ok
006120,SK디스커버리,KOSPI,금융,48950.0,8524.0,7.47,0.31,6549.0,158509.0,4.13162659533528,68300.0,42750.0,,,,,,,,,,,,,,,,False,True,True
293490,카카오게임즈,KOSDAQ,IT 서비스,7850.0,8419.0,-6.62,0.59,-1186.0,13314.0,-8.907916478894396,18830.0,6780.0,-6.562996404982861,-1196.1000000000001,-1332.0,4650.0,-396.0,-999.0,-25.900000000000002,-306.8,191.0,-1089.0,6272.0,2025.12E,2024.12,20260211,중립,False,True,True
019210,와이지-원,KOSDAQ,금속,22600.0,8406.0,33.24,1.97,680.0,11486.0,5.920250740031342,25300.0,4900.0,,,,,,,,,,,,,,,,False,True,True
033100,제룡전기,KOSDAQ,전기·전자,52100.0,8369.0,0.0,0.0,0.0,0.0,,93800.0,31850.0,,,,,,,,,,,,,,,,False,True,True
137400,피엔티,KOSDAQ,기계·장비,35200.0,8339.0,12.18,1.28,2890.0,27402.0,10.546675425151449,62000.0,30900.0,,,,,,,,,,,,,,,,False,True,True
030190,NICE평가정보,KOSPI,IT 서비스,14120.0,8318.0,10.87,1.78,1299.0,7931.0,16.378766864203758,18500.0,13010.0,,,,,,,,,,,,,,,,False,True,True
056190,SFA,KOSDAQ,기계·장비,23100.0,8295.0,15.06,0.72,1534.0,32160.0,4.769900497512438,36500.0,20175.0,,,,,,,,,,,,,,,,False,True,True
456040,OCI,KOSPI,화학,92400.0,8272.0,-13.21,0.73,-6994.0,125846.0,-5.557586256217917,163200.0,52500.0,6.675962920950529,13840.7,-6994.0,23193.0,,,,,,,20094.0,2026.12E,2025.12,20260608,매수,False,True,True
036530,SNT홀딩스,KOSPI,금융,50700.0,8266.0,6.36,0.55,7969.0,92522.0,8.61308661723698,89000.0,46300.0,,,,,,,,,,,,,,,,False,True,True
328130,루닛,KOSDAQ,IT 서비스,11080.0,8250.0,-14.58,5.05,-760.0,2196.0,-34.60837887067395,53300.0,9650.0,,,,,,,,,,,,,,,,False,True,True
388720,유일로보틱스,KOSDAQ,기계·장비,70000.0,8247.0,-82.74,8.44,-846.0,8297.0,-10.196456550560445,155000.0,60500.0,,,,,,,,,,,,,,,,False,True,True
074600,원익QnC,KOSDAQ,비금속,31200.0,8202.0,36.45,1.68,856.0,18524.0,4.621032174476355,45400.0,16790.0,,,,,,,,,,,,,,,,False,True,True
388210,씨엠티엑스,KOSDAQ,전기·전자,84300.0,8139.0,-22.97,4.39,-3670.0,19207.0,-19.107617014630083,170300.0,71500.0,14.07862654063262,5987.8,-3737.0,2119.0,692.0,571.0,32.0,33.7,518.0,-251.0,1606.0,2026.12E,2025.12,20260629,매수,False,True,True
065350,신성델타테크,KOSDAQ,전기·전자,29600.0,8135.0,37.47,3.27,790.0,9059.0,8.720609338779115,83000.0,27000.0,,,,,,,,,,,,,,,,False,True,True
213420,덕산네오룩스,KOSDAQ,전기·전자,32250.0,8008.0,15.06,1.75,2142.0,18395.0,11.644468605599348,57300.0,29600.0,,,,,,,,,,,,,,,,False,True,True
115180,큐리언트,KOSDAQ,일반서비스,21200.0,7952.0,-25.09,23.45,-845.0,904.0,-93.47345132743364,62900.0,9520.0,,,,,,,,,,,,,,,,False,True,True
009240,한샘,KOSPI,유통,33750.0,7943.0,17.16,1.4,1967.0,24081.0,8.168265437481832,54800.0,28300.0,17.9035594928651,1885.1000000000001,9171.0,19912.0,438.0,313.0,4.3,40.300000000000004,312.0,1511.0,19084.0,2025.12E,2024.12,20250401,중립,False,True,True
189300,인텔리안테크,KOSDAQ,전기·전자,73700.0,7914.0,106.04,2.82,695.0,26101.0,2.6627332286119305,180200.0,39000.0,24.808967583397852,2970.7000000000003,724.0,3834.0,334.0,303.0,20.0,179.70000000000002,120.0,75.0,3196.0,2026.12E,2025.12,20260515,매수,True,True,True
122870,와이지엔터테인먼트,KOSDAQ,오락·문화,42300.0,7906.0,21.43,1.53,1974.0,27689.0,7.129184874860053,109800.0,38800.0,14.108465079047427,2998.2000000000003,1990.0,6339.0,773.0,556.0,16.2,8.4,713.0,369.0,5454.0,2026.12E,2025.12,20260508,매수,False,True,True
137310,에스디바이오센서,KOSPI,의료·정밀기기,6540.0,7897.0,-1.56,0.34,-4193.0,19476.0,-21.529061408913535,10930.0,5850.0,,,,,,,,,,,,,,,,False,True,True
161580,필옵틱스,KOSDAQ,기계·장비,33600.0,7877.0,-45.65,6.76,-736.0,4970.0,-14.808853118712273,64900.0,28600.0,-123.62030905077262,-271.8,245.0,1300.0,-146.0,-63.0,-68.4,-205.9,138.0,56.0,4109.0,2025.12E,2024.12,20251113,중립,False,True,True
071320,지역난방공사,KOSPI,전기·가스,67600.0,7827.0,2.31,0.34,29268.0,198762.0,14.725148670268965,116700.0,63700.0,,,,,,,,,,,,,,,,False,True,True
048410,현대바이오,KOSDAQ,화학,8040.0,7759.0,-34.21,6.97,-235.0,1153.0,-20.38161318300087,21500.0,4565.0,,,,,,,,,,,,,,,,False,True,True
090360,로보스타,KOSDAQ,기계·장비,78800.0,7683.0,-147.84,8.85,-533.0,8904.0,-5.98607367475292,171600.0,24950.0,,,,,,,,,,,,,,,,False,True,True
397030,에이프릴바이오,KOSDAQ,일반서비스,32700.0,7656.0,36.37,8.06,899.0,4056.0,22.164694280078894,76700.0,16530.0,-771.2264150943395,-42.400000000000006,-429.0,,,,,,,,,2026.12E,2025.12,20260626,매수,False,True,True
075580,세진중공업,KOSPI,운송장비·부품,13430.0,7635.0,15.07,3.34,891.0,4019.0,22.16969395371983,27400.0,10280.0,,,,,,,,,,,,,,,,False,True,True
214320,이노션,KOSPI,일반서비스,18850.0,7540.0,8.22,0.71,2294.0,26618.0,8.61822826658652,22650.0,16730.0,,,,,,,,,,,,,,,,False,True,True
036830,솔브레인홀딩스,KOSDAQ,일반서비스,36600.0,7504.0,1.57,0.42,23248.0,86410.0,26.9042934845504,80800.0,33950.0,,,,,,,,,,,,,,,,False,True,True
004490,세방전지,KOSPI,전기·전자,54000.0,7484.0,5.36,0.44,10076.0,121686.0,8.280328057459363,77700.0,48250.0,,,,,,,,,,,,,,,,False,True,True
466100,클로봇,KOSDAQ,IT 서비스,29350.0,7472.0,-337.36,12.15,-87.0,2415.0,-3.602484472049689,82300.0,15940.0,,,,,,,,,,,,,,,,False,True,True
248070,솔루엠,KOSPI,전기·전자,15600.0,7459.0,60.23,1.56,259.0,9997.0,2.590777233169951,24350.0,14440.0,,,,,,,,,,,,,,,,False,True,True
499790,GS피앤엘,KOSPI,금융,37500.0,7437.0,38.38,0.87,977.0,43209.0,2.2611030109467936,67000.0,33300.0,,,,,,,,,,,,,,,,False,True,True
005690,파미셀,KOSPI,전기·전자,12350.0,7410.0,117.62,8.56,105.0,1442.0,7.281553398058252,21150.0,10380.0,,,,,,,,,,,,,,,,False,True,True
122640,예스티,KOSDAQ,기계·장비,34300.0,7404.0,-1270.37,5.38,-27.0,6379.0,-0.42326383445681137,44000.0,15200.0,,,,,,,,,,,,,,,,False,True,True
252990,샘씨엔에스,KOSDAQ,전기·전자,12200.0,7347.0,0.0,0.0,0.0,0.0,,16960.0,4255.0,,,,,,,,,,,,,,,,False,True,True
000670,영풍,KOSPI,금속,39900.0,7346.0,-94.55,0.2,-422.0,195371.0,-0.2159993038884993,73800.0,37000.0,,,,,,,,,,,,,,,,False,True,True
079160,CJ CGV,KOSPI,오락·문화,4425.0,7327.0,-5.1,1.28,-868.0,3444.0,-25.203252032520325,6660.0,4210.0,,,,,,,,,,,,,,,,False,True,True
356860,티엘비,KOSDAQ,전기·전자,74400.0,7315.0,38.41,5.74,1937.0,12972.0,14.932161578785074,141800.0,21800.0,33.459255261737724,2223.6,371.0,2576.0,248.0,216.0,43.1,637.7,34.0,36.0,1800.0,2025.12E,2024.12,20260213,매수,True,True,True
041830,인바디,KOSDAQ,의료·정밀기기,54000.0,7280.0,23.83,2.27,2266.0,23830.0,9.50902224087285,64200.0,22850.0,,,,,,,,,,,,,,,,False,True,True
014620,성광벤드,KOSDAQ,금속,27400.0,7277.0,21.57,1.32,1270.0,20691.0,6.137934367599439,53300.0,24850.0,16.112907968244635,1700.5,1297.0,2823.0,543.0,452.0,14.9,29.400000000000002,420.0,344.0,2457.0,2026.12E,2025.12,20260618,매수,False,True,True
003850,보령,KOSPI,제약,8450.0,7249.0,11.3,0.84,748.0,10008.0,7.474020783373302,10800.0,7910.0,,,,,,,,,,,,,,,,False,True,True
285130,SK케미칼,KOSPI,화학,41900.0,7248.0,18.19,0.36,2304.0,117452.0,1.9616524197118825,81800.0,36600.0,,,,,,,,,,,,,,,,False,True,True
032500,케이엠더블유,KOSDAQ,전기·전자,17160.0,7240.0,-25.54,5.34,-672.0,3211.0,-20.928059794456555,40000.0,11090.0,,,,,,,,,,,,,,,,False,True,True
445680,큐리옥스바이오시스템즈,KOSDAQ,의료·정밀기기,42050.0,7234.0,-25.56,13.63,-1645.0,3084.0,-53.33981841763943,149200.0,35350.0,,,,,,,,,,,,,,,,False,True,True
006650,대한유화,KOSPI,화학,110800.0,7202.0,22.71,0.37,4878.0,297102.0,1.6418603711856532,202500.0,89000.0,6.932495761041626,15982.7,5134.0,41995.0,2359.0,987.0,25.400000000000002,347.90000000000003,527.0,317.0,33478.0,2026.12E,2025.12,20260609,매수,True,True,True
032190,다우데이타,KOSDAQ,유통,18680.0,7154.0,3.27,0.44,5713.0,42047.0,13.587176255143055,31450.0,14950.0,,,,,,,,,,,,,,,,False,True,True
298050,HS효성첨단소재,KOSPI,화학,159500.0,7146.0,-33.02,0.88,-4830.0,180761.0,-2.672036556558107,282000.0,152100.0,,,,,,,,,,,,,,,,False,True,True
025540,한국단자,KOSPI,전기·전자,69600.0,7040.0,6.7,0.61,10383.0,114828.0,9.042219667676873,94000.0,58300.0,,,,,,,,,,,,,,,,False,True,True
064960,SNT모티브,KOSPI,운송장비·부품,26500.0,7033.0,10.1,0.62,2623.0,42534.0,6.166831240889641,40800.0,25200.0,6.691919191919192,3960.0,2921.3,10207.0,1071.0,944.0,1.4000000000000001,4.5,1026.0,696.0,10064.0,2026.12E,2025.12,20260605,매수,False,True,True
003160,디아이,KOSPI,의료·정밀기기,24700.0,6990.0,137.22,3.93,180.0,6287.0,2.8630507396214413,41700.0,12480.0,,,,,,,,,,,,,,,,False,True,True
490470,세미파이브,KOSDAQ,일반서비스,20500.0,6975.0,-10.36,3.15,-1978.0,6513.0,-30.370029172424385,51300.0,18250.0,,,,,,,,,,,,,,,,False,True,True
295310,에이치브이엠,KOSDAQ,금속,57400.0,6915.0,-73.31,10.33,-783.0,5555.0,-14.095409540954096,144000.0,21950.0,37.7085796872947,1522.2,1060.0,1051.0,216.0,183.0,58.0,270.6,58.0,126.0,665.0,2026.12E,2025.12,20260612,매수,True,True,True
035760,CJ ENM,KOSDAQ,오락·문화,31400.0,6886.0,23.35,0.23,1345.0,134461.0,1.0002900469281055,82300.0,30050.0,10.115327620642999,3104.2000000000003,1422.0,54005.0,1692.0,644.0,5.2,27.400000000000002,1329.0,295.0,51345.0,2026.12E,2025.12,20260508,매수,False,True,True
000370,한화손해보험,KOSPI,보험,5880.0,6864.0,3.04,0.34,1932.0,17378.0,11.1175048912418,10800.0,5090.0,,,,,,,,,,,,,,,,False,True,True
093050,LF,KOSPI,섬유·의류,23450.0,6857.0,6.93,0.38,3382.0,61158.0,5.529938846921089,26450.0,17010.0,,,,,,,,,,,,,,,,False,True,True
052400,코나아이,KOSDAQ,IT 서비스,47050.0,6852.0,9.21,2.61,5110.0,17996.0,28.395198933096243,72500.0,37600.0,,,,,,,,,,,,,,,,False,True,True
090460,비에이치,KOSPI,전기·전자,19960.0,6729.0,22.03,0.87,906.0,23055.0,3.929733246584255,43400.0,12450.0,,,,,,,,,,,,,,,,False,True,True
064290,인텍플러스,KOSDAQ,기계·장비,51800.0,6671.0,-201.56,13.76,-257.0,3765.0,-6.826029216467464,53200.0,8180.0,,,,,,,,,,,,,,,,False,True,True
006730,서부T&D,KOSDAQ,일반서비스,10220.0,6636.0,8.47,0.61,1206.0,16666.0,7.236289451578064,20450.0,8220.0,,,,,,,,,,,,,,,,False,True,True
094170,동운아나텍,KOSDAQ,전기·전자,31650.0,6618.0,0.0,0.0,0.0,0.0,,56400.0,16280.0,,,,,,,,,,,,,,,,False,True,True
010780,아이에스동서,KOSPI,비금속,21900.0,6611.0,-12.29,0.52,-1782.0,41857.0,-4.257352414172062,34450.0,17150.0,,,,,,,,,,,,,,,,False,True,True
253450,스튜디오드래곤,KOSDAQ,오락·문화,21800.0,6553.0,63.56,0.82,343.0,26623.0,1.2883596889907223,51600.0,19610.0,20.667425104285172,1054.8,343.0,6382.0,508.0,317.0,20.3,67.5,304.0,103.0,5307.0,2026.12E,2025.12,20260508,매수,False,True,True
050890,쏠리드,KOSDAQ,전기·전자,10780.0,6550.0,18.06,1.83,597.0,5886.0,10.142711518858308,20900.0,6090.0,16.541353383458645,651.7,610.0,3192.0,397.0,391.0,8.3,19.400000000000002,333.0,364.0,2948.0,2026.12E,2025.12,20260504,매수,False,True,True
002350,넥센타이어,KOSPI,화학,6700.0,6544.0,4.63,0.34,1448.0,19967.0,7.251965743476736,10110.0,5620.0,4.253158128610423,1575.3000000000002,1473.2,34232.0,1860.0,1626.0,7.300000000000001,9.200000000000001,1703.0,1508.0,31896.0,2026.12E,2025.12,20260507,중립,False,True,True
114090,GKL,KOSPI,오락·문화,10580.0,6544.0,13.9,1.48,761.0,7137.0,10.662743449628694,17970.0,10150.0,,,,,,,,,,,,,,,,False,True,True
112040,위메이드,KOSDAQ,IT 서비스,19180.0,6511.0,-35.0,1.59,-548.0,12052.0,-4.546963159641553,34850.0,14020.0,,,,,,,,,,,,,,,,False,True,True
069260,TKG휴켐스,KOSPI,화학,15850.0,6479.0,10.81,0.67,1466.0,23511.0,6.235379184211646,21550.0,14680.0,,,,,,,,,,,,,,,,False,True,True
222080,SFA넥셀,KOSDAQ,기계·장비,8280.0,6440.0,22.32,1.26,371.0,6562.0,5.6537640963121,19880.0,6240.0,,,,,,,,,,,,,,,,False,True,True
108320,LX세미콘,KOSPI,전기·전자,39250.0,6384.0,7.72,0.57,5081.0,69207.0,7.341742887280188,67400.0,37300.0,,,,,,,,,,,,,,,,False,True,True
376900,로킷헬스케어,KOSDAQ,제약,40050.0,6357.0,-204.34,54.12,-196.0,740.0,-26.486486486486488,153800.0,14120.0,,,,,,,,,,,,,,,,False,True,True
053610,프로텍,KOSDAQ,기계·장비,70400.0,6336.0,16.25,1.82,4331.0,38739.0,11.179947856165622,101900.0,24300.0,,,,,,,,,,,,,,,,False,True,True
001570,금양,KOSPI,화학,9900.0,6333.0,-9.62,1.38,-1029.0,7186.0,-14.319510158641805,9900.0,9900.0,,,,,,,,,,,,,,,,False,True,True
023160,태광,KOSDAQ,금속,24350.0,6299.0,10.1,1.01,2410.0,24145.0,9.981362600952579,51300.0,18660.0,10.398428492121107,2341.7000000000003,2469.0,3498.0,629.0,605.0,17.8,62.300000000000004,387.0,639.0,2970.0,2026.12E,2025.12,20260618,매수,False,True,True
000400,롯데손해보험,KOSPI,보험,2025.0,6284.0,0.0,0.0,0.0,0.0,,3280.0,1569.0,,,,,,,,,,,,,,,,False,True,True
002960,한국쉘석유,KOSPI,화학,481000.0,6253.0,17.06,4.91,28196.0,97904.0,28.799640464128125,620000.0,401000.0,,,,,,,,,,,,,,,,False,True,True
317450,명인제약,KOSPI,제약,42700.0,6234.0,6.36,0.78,6713.0,54409.0,12.338032310830929,134500.0,39100.0,,,,,,,,,,,,,,,,False,True,True
002020,코오롱,KOSPI,금융,48000.0,6196.0,-4.15,0.36,-11553.0,132503.0,-8.71904787061425,88200.0,35300.0,,,,,,,,,,,,,,,,False,True,True
456160,지투지바이오,KOSDAQ,제약,37250.0,6194.0,-2.63,-1.94,-14150.0,-19236.0,73.55999168226242,248000.0,34900.0,,,,,,,,,,,,,,,,False,True,True
006380,카프로,KOSPI,화학,3660.0,6185.0,12.75,7.01,287.0,522.0,54.98084291187739,3660.0,3660.0,,,,,,,,,,,,,,,,False,True,True
005180,빙그레,KOSPI,음식료·담배,66000.0,6118.0,11.46,0.78,5757.0,84119.0,6.843875937659743,95900.0,61500.0,,,,,,,,,,,,,,,,False,True,True
045100,한양이엔지,KOSDAQ,일반서비스,34800.0,6090.0,15.0,0.91,2320.0,38303.0,6.056966817220584,39400.0,17840.0,,,,,,,,,,,,,,,,False,True,True
007700,F&F홀딩스,KOSPI,금융,15560.0,6086.0,4.84,0.26,3214.0,59179.0,5.430980584328901,23350.0,13960.0,,,,,,,,,,,,,,,,False,True,True
001680,대상,KOSPI,음식료·담배,17490.0,6060.0,-2.07,0.59,-8447.0,29733.0,-28.409511317391452,24700.0,15880.0,,,,,,,,,,,,,,,,False,True,True
126340,비나텍,KOSDAQ,전기·전자,84400.0,6060.0,-95.05,7.08,-888.0,11920.0,-7.449664429530202,204500.0,27200.0,,,,,,,,,,,,,,,,False,True,True
001060,JW중외제약,KOSPI,제약,25850.0,6019.0,10.47,1.69,2470.0,15290.0,16.15434924787443,39250.0,20700.0,,,,,,,,,,,,,,,,False,True,True
005880,대한해운,KOSPI,운송·창고,1859.0,6000.0,3.33,0.28,559.0,6684.0,8.36325553560742,3385.0,1639.0,3.3543846986647416,554.2,560.0,12149.0,2512.0,1789.0,-4.9,21.3,2072.0,1802.0,12770.0,2026.12E,2025.12,20260601,매수,False,True,True
383310,에코프로에이치엔,KOSDAQ,화학,28600.0,5999.0,45.4,1.97,630.0,14535.0,4.3343653250774,46900.0,22050.0,,,,,,,,,,,,,,,,False,True,True
053800,안랩,KOSDAQ,IT 서비스,53900.0,5997.0,11.05,1.3,4878.0,41556.0,11.738377129656367,75000.0,51000.0,,,,,,,,,,,,,,,,False,True,True
002840,미원상사,KOSPI,화학,125800.0,5976.0,13.73,1.37,9162.0,91715.0,9.98964182521943,171500.0,109100.0,,,,,,,,,,,,,,,,False,True,True
046890,서울반도체,KOSDAQ,전기·전자,10250.0,5976.0,-11.62,0.93,-882.0,10993.0,-8.023287546620576,18960.0,5730.0,,,,,,,,,,,,,,,,False,True,True
160190,하이젠알앤엠,KOSDAQ,전기·전자,19320.0,5968.0,-84.37,5.28,-229.0,3657.0,-6.26196335794367,91200.0,17970.0,,,,,,,,,,,,,,,,False,True,True
001510,SK증권,KOSPI,증권,2580.0,5967.0,21.32,0.89,121.0,2884.0,4.195561719833565,6190.0,609.0,,,,,,,,,,,,,,,,False,True,True
001270,부국증권,KOSPI,증권,57200.0,5932.0,16.76,0.61,3413.0,93587.0,3.646874031649695,104600.0,39500.0,,,,,,,,,,,,,,,,False,True,True
044490,태웅,KOSDAQ,금속,29600.0,5922.0,23.99,0.98,1234.0,30212.0,4.084469747120349,61300.0,22550.0,,,,,,,,,,,,,,,,False,True,True
003620,KG모빌리티,KOSPI,운송장비·부품,2925.0,5919.0,12.61,0.4,232.0,7336.0,3.162486368593239,4670.0,2600.0,,,,,,,,,,,,,,,,False,True,True
121600,나노신소재,KOSDAQ,화학,48100.0,5898.0,358.96,2.32,134.0,20762.0,0.6454098834409017,95300.0,44600.0,88.95875716663583,540.7,-155.0,1076.0,53.0,65.0,22.6,78.60000000000001,30.0,-19.0,878.0,2025.12E,2024.12,20251020,매수,False,True,True
178920,PI첨단소재,KOSPI,화학,20050.0,5888.0,25.19,1.74,796.0,11507.0,6.917528460936821,32150.0,14880.0,,,,,,,,,,,,,,,,False,True,True
102710,이엔에프테크놀로지,KOSDAQ,화학,41150.0,5879.0,11.32,1.31,3635.0,31327.0,11.60340919973186,65000.0,34400.0,10.060386768696672,4090.3,3635.0,7214.0,831.0,584.0,7.5,6.5,781.0,519.0,6709.0,2026.12E,2025.12,20260629,매수,False,True,True
006110,삼아알미늄,KOSPI,금속,38850.0,5875.0,-22.96,2.62,-1692.0,14814.0,-11.421628189550425,104600.0,17630.0,,,,,,,,,,,,,,,,False,True,True
383800,LX홀딩스,KOSPI,금융,7680.0,5858.0,4.4,0.3,1744.0,25746.0,6.7738677852870355,10340.0,7060.0,,,,,,,,,,,,,,,,False,True,True
041960,코미팜,KOSDAQ,제약,7900.0,5837.0,-79.0,8.17,-100.0,967.0,-10.341261633919338,10790.0,5090.0,,,,,,,,,,,,,,,,False,True,True
033240,자화전자,KOSPI,전기·전자,26900.0,5812.0,12.51,1.24,2150.0,21665.0,9.92384029540734,60000.0,15250.0,,,,,,,,,,,,,,,,False,True,True
476830,알지노믹스,KOSDAQ,일반서비스,41700.0,5810.0,0.0,0.0,0.0,0.0,,245250.0,39950.0,,,,,,,,,,,,,,,,False,True,True
093320,케이아이엔엑스,KOSDAQ,IT 서비스,119000.0,5807.0,33.96,2.82,3504.0,42214.0,8.30056379400199,145100.0,79200.0,,,,,,,,,,,,,,,,False,True,True
358570,지아이이노베이션,KOSDAQ,일반서비스,8990.0,5800.0,-8.08,16.56,-1113.0,543.0,-204.97237569060775,22600.0,8610.0,,,,,,,,,,,,,,,,False,True,True
336370,솔루스첨단소재,KOSPI,전기·전자,8250.0,5793.0,-11.21,1.09,-736.0,7584.0,-9.70464135021097,16900.0,6880.0,,,,,,,,,,,,,,,,False,True,True
225570,넥슨게임즈,KOSDAQ,IT 서비스,8790.0,5789.0,-9.36,2.17,-939.0,4052.0,-23.173741362290226,15420.0,7860.0,,,,,,,,,,,,,,,,False,True,True
086900,메디톡스,KOSDAQ,제약,79100.0,5773.0,36.89,1.22,2144.0,64588.0,3.319502074688797,178100.0,73400.0,22.977487291212782,3442.5,2292.8,2670.0,291.0,233.0,8.0,71.4,170.0,166.0,2473.0,2026.12E,2025.12,20260515,중립,False,True,True
005090,SGC에너지,KOSPI,전기·가스,40050.0,5771.0,-9.4,0.82,-4259.0,48667.0,-8.751309922534777,70700.0,20150.0,,,,,,,,,,,,,,,,False,True,True
059090,미코,KOSDAQ,전기·전자,17230.0,5758.0,19.51,4.71,883.0,3658.0,24.138873701476214,29250.0,12400.0,,,,,,,,,,,,,,,,False,True,True
476060,온코닉테라퓨틱스,KOSDAQ,일반서비스,12640.0,5740.0,-51.8,9.75,-244.0,1296.0,-18.82716049382716,70800.0,11760.0,,,,,,,,,,,,,,,,False,True,True
171090,선익시스템,KOSDAQ,기계·장비,56700.0,5728.0,5.61,3.48,10110.0,16300.0,62.02453987730061,144000.0,34000.0,,,,,,,,,,,,,,,,False,True,True
102940,코오롱생명과학,KOSDAQ,제약,43750.0,5727.0,21.86,0.97,2001.0,45249.0,4.422197175628191,72700.0,27600.0,,,,,,,,,,,,,,,,False,True,True
170920,엘티씨,KOSDAQ,화학,54100.0,5715.0,112.71,4.32,480.0,12514.0,3.835704011507112,60700.0,10400.0,,,,,,,,,,,,,,,,False,True,True
453340,현대그린푸드,KOSPI,유통,17580.0,5709.0,6.67,0.78,2635.0,22435.0,11.745041230220638,19690.0,14650.0,,,,,,,,,,,,,,,,False,True,True
017940,E1,KOSPI,유통,83000.0,5694.0,5.43,0.24,15276.0,349725.0,4.368003431267424,114500.0,71000.0,,,,,,,,,,,,,,,,False,True,True
014820,동원시스템즈,KOSPI,화학,19510.0,5656.0,10.63,0.66,1835.0,29468.0,6.227093796660784,32600.0,17520.0,,,,,,,,,,,,,,,,False,True,True
100840,SNT에너지,KOSPI,기계·장비,27250.0,5636.0,6.68,1.48,4080.0,18458.0,22.104236645357027,67900.0,25100.0,,,,,,,,,,,,,,,,False,True,True
067160,SOOP,KOSDAQ,IT 서비스,48750.0,5604.0,5.5,1.11,8860.0,43822.0,20.21815526447903,97800.0,44700.0,5.620633200359721,8673.4,9556.0,4531.0,1025.0,924.0,-2.9000000000000004,-17.900000000000002,1248.0,1018.0,4666.0,2026.12E,2025.12,20260625,중립,False,True,True
000640,동아쏘시오홀딩스,KOSPI,금융,82800.0,5575.0,6.13,0.48,13508.0,171401.0,7.880934183581193,125500.0,74500.0,,,,,,,,,,,,,,,,False,True,True
037460,삼지전자,KOSDAQ,전기·전자,33900.0,5532.0,7.31,1.04,4636.0,32565.0,14.236143098418546,64500.0,10900.0,,,,,,,,,,,,,,,,False,True,True
027360,아주IB투자,KOSDAQ,금융,4550.0,5512.0,65.94,2.04,69.0,2227.0,3.0983385720700496,19950.0,1913.0,,,,,,,,,,,,,,,,False,True,True
052020,에스티큐브,KOSDAQ,유통,8100.0,5507.0,-25.23,7.63,-321.0,1062.0,-30.225988700564972,22500.0,6540.0,,,,,,,,,,,,,,,,False,True,True
079900,전진건설로봇,KOSPI,기계·장비,37600.0,5487.0,17.4,3.51,2161.0,10701.0,20.194374357536677,74350.0,35400.0,,,,,,,,,,,,,,,,False,True,True
268280,미원에스씨,KOSPI,화학,109300.0,5465.0,8.91,1.18,12261.0,92934.0,13.193233907934662,157900.0,89600.0,,,,,,,,,,,,,,,,False,True,True
336570,원텍,KOSDAQ,의료·정밀기기,6100.0,5464.0,15.52,3.46,393.0,1764.0,22.27891156462585,13410.0,5210.0,11.694785276073619,521.6,393.0,1960.0,571.0,465.0,25.0,10.4,517.0,352.0,1568.0,2026.12E,2025.12,20260515,매수,False,True,True
033790,피노,KOSDAQ,전기·전자,6400.0,5333.0,-52.03,2.6,-123.0,2462.0,-4.995938261575954,19150.0,3445.0,,,,,,,,,,,,,,,,False,True,True
251970,펌텍코리아,KOSDAQ,화학,43000.0,5332.0,15.48,1.81,2778.0,23753.0,11.695364796025764,77000.0,31400.0,,,,,,,,,,,,,,,,False,True,True
016380,KG스틸,KOSPI,금속,5330.0,5330.0,3.95,0.25,1350.0,21234.0,6.357728171799944,7900.0,4950.0,,,,,,,,,,,,,,,,False,True,True
174900,앱클론,KOSDAQ,제약,26650.0,5317.0,0.0,0.0,0.0,0.0,,95800.0,9770.0,,,,,,,,,,,,,,,,False,True,True
124500,아이티센글로벌,KOSDAQ,IT 서비스,22900.0,5314.0,11.39,4.24,2010.0,5404.0,37.19467061435973,75500.0,13990.0,,,,,,,,,,,,,,,,False,True,True
001500,현대차증권,KOSPI,증권,8570.0,5299.0,8.63,0.33,993.0,26343.0,3.769502334586038,14880.0,7560.0,,,,,,,,,,,,,,,,False,True,True
089890,코세스,KOSDAQ,기계·장비,31900.0,5291.0,40.08,6.88,796.0,4635.0,17.173678532901835,51400.0,6840.0,,,,,,,,,,,,,,,,False,True,True
033500,동성화인텍,KOSDAQ,화학,17620.0,5284.0,9.46,2.04,1863.0,8649.0,21.54006243496358,34300.0,15990.0,,,,,,,,,,,,,,,,False,True,True
348370,엔켐,KOSDAQ,화학,24100.0,5281.0,-7.65,1.12,-3152.0,21543.0,-14.631202710857355,105000.0,22450.0,,,,,,,,,,,,,,,,False,True,True
060250,NHN KCP,KOSDAQ,금융,13000.0,5221.0,11.52,1.66,1128.0,7810.0,14.443021766965428,25500.0,10700.0,,,,,,,,,,,,,,,,False,True,True
035890,서희건설,KOSDAQ,건설,2260.0,5194.0,4.26,0.39,530.0,5846.0,9.066028053369827,4000.0,1547.0,,,,,,,,,,,,,,,,False,True,True
376300,디어유,KOSDAQ,IT 서비스,21850.0,5187.0,27.83,2.47,785.0,8842.0,8.878081881927166,62300.0,19220.0,13.606077588890964,1605.9,785.0,988.0,,,,,,,838.0,2026.12E,2025.12,20260506,매수,False,True,True
036810,에프에스티,KOSDAQ,전기·전자,23950.0,5185.0,-43.08,2.04,-556.0,11742.0,-4.735138817918583,51000.0,18300.0,,,,,,,,,,,,,,,,False,True,True
